dataset,rel_path,folder,filename,representation,motif_class,source_id,role,semantic_group,path,ext,filesize_bytes,corrupt,format,mode,width,height,pixels,aspect_ratio,channels,metadata_blocks,md5,sha256,ahash,dhash,phash,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness,brightness_std,contrast,mean_hue,std_hue,mean_saturation,mean_value,lab_L,lab_a,lab_b,gray_entropy,clip_low_frac,clip_high_frac,hue_entropy,colorfulness,sharpness_lapvar,edge_density,symmetry_h,symmetry_v,spatial_entropy,pattern_density,texture_reliable,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_entropy,lbp_uniformity,gabor_mean,gabor_std,fft_highfreq_ratio
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00006.jpg,28x28_images,GunungRinggit_00006.jpg,28x28_images,Gunung Ringgit,Gunung Ringgit Bouquet.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00006.jpg,.jpg,18539,False,JPEG,RGB,28,28,784,1.0,3,4,bbf6173dea81adf145f551e9252ca1b5,87523fed6bd86b8f16f075e0006482149ce74b7bde21b07040a3dd23add1c59b,c1829837a3a3bbff,371e31654b4f5363,af7ad8218ec8f059,219.3890380859375,212.92984008789062,216.42984008789062,46.63774871826172,51.779056549072266,46.25291061401367,216.24957275390625,48.36111068725586,0.19618754088878632,0.4024724066257477,0.34919461607933044,0.08681131899356842,0.8780262470245361,85.44170379638672,3.183042049407959,-1.0504039525985718,6.0224604428392885,0.0,0.30612244897959184,-3.3371617092262906,21.147642135620117,0.1690414994955063,0.2614795918367347,0.8272888660430908,0.7971543073654175,3.7656437625381054,0.2614795918367347,False,36.75202087007642,0.4229145598564538,0.30184169088256524,0.5148646600001987,3.213498799408822,0.11528725010412329,0.021807627752423286,0.0021330593153834343,0.3309566378593445
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00007.jpg,28x28_images,GunungRinggit_00007.jpg,28x28_images,Gunung Ringgit,Gunung Ringgit Bouquet.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00007.jpg,.jpg,18497,False,JPEG,RGB,28,28,784,1.0,3,4,c35f1e8b6f890a95dac5d4c58dca2f56,a4cf3106cbf5e32330d52b96e09afa56e755040ad549fb57fda96083ec36f07c,c783070707c3fbff,1e1f356d6d07c702,be3ad96492cc7898,200.17474365234375,194.15943908691406,196.71046447753906,65.5940933227539,70.9884033203125,65.84142303466797,197.01487731933594,67.5654296875,0.27191436290740967,0.402826189994812,0.35975784063339233,0.09928560256958008,0.79767906665802,78.10283660888672,3.0272703170776367,-0.7138765454292297,6.082373472109918,0.0,0.35459183673469385,-3.1115716447260997,18.44236183166504,0.1592155247926712,0.20790816326530612,0.7796499133110046,0.7639748454093933,3.646925895244528,0.20790816326530612,False,38.722173231432514,0.46656726960347106,0.3578373187221007,0.7351360851202811,3.182339267732499,0.1203990524781341,0.022482700645923615,0.003238304518163204,0.2543426752090454
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00008.jpg,28x28_images,GunungRinggit_00008.jpg,28x28_images,Gunung Ringgit,Gunung Ringgit Bouquet.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00008.jpg,.jpg,12259,False,JPEG,RGB,28,28,784,1.0,3,4,0e01f5a5766ac01f2ff5dce1e6c891c6,d7f3aaeb67e73deadda186669f8d939b141b52016b8093132b2134156192a0b7,c3c1100401e3fbff,170b316d4f078203,ee3ab1e5069cdc18,191.051025390625,184.6517791748047,182.9515380859375,70.87537384033203,76.13079833984375,76.56658172607422,186.21810913085938,74.6506118774414,0.2938136160373688,0.311777263879776,0.3468506634235382,0.13215433061122894,0.7576530575752258,74.30823516845703,2.411160469055176,1.7656205892562866,6.38738822619479,0.0,0.29464285714285715,-4.058439420529108,18.940855026245117,0.21500779688358307,0.22448979591836735,0.825924277305603,0.7243341207504272,3.687301100158794,0.22448979591836735,False,50.38296100333145,0.42316971609301063,0.30960480432039206,0.7078233372385929,3.2293120724980726,0.11217982090795502,0.023354601114988327,0.003426988609135151,0.29529985785484314
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00009.jpg,28x28_images,GunungRinggit_00009.jpg,28x28_images,Gunung Ringgit,Gunung Ringgit Bouquet.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00009.jpg,.jpg,18511,False,JPEG,RGB,28,28,784,1.0,3,4,92de9c4e5dcdfc6ac1df5e52b43d166b,a326e7c12ca98294427005b7f42ce4e9c12404799e5225e2c4f00ea0effa1bce,c78d8c050323ffff,2f1d314d53460602,bf3ad02523c6c719,209.2206573486328,203.88137817382812,204.99362182617188,59.2428092956543,64.22413635253906,61.3653678894043,206.03189086914062,61.687461853027344,0.24627859890460968,0.35239604115486145,0.3412213921546936,0.08980128169059753,0.8342536687850952,81.71556091308594,2.4197592735290527,0.036694448441267014,5.957355951270851,0.0,0.3622448979591837,-3.082463231260444,18.579378128051758,0.16125337779521942,0.2423469387755102,0.8115938901901245,0.7798826694488525,3.588962796162802,0.2423469387755102,False,39.09589947089948,0.46642913748480364,0.360755243908219,0.6754360933532424,3.1850823035052507,0.11839793315285298,0.02158740535378456,0.003213767660781741,0.271214097738266
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00010.jpg,28x28_images,GunungRinggit_00010.jpg,28x28_images,Gunung Ringgit,Gunung Ringgit Bouquet.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00010.jpg,.jpg,18645,False,JPEG,RGB,28,28,784,1.0,3,4,9daff2d44981970253ca8511422421b3,9e9d896062f456ab128ab6da7115ce1591a06cc335e14ec081487a2e587e1631,c38303070303bbff,070f15a526266603,ac72d92d96897865,195.02296447753906,187.9961700439453,186.33163452148438,68.03868103027344,73.20758819580078,73.08821868896484,189.78358459472656,71.58458709716797,0.28215768933296204,0.32979148626327515,0.3531773090362549,0.12389366328716278,0.7747148871421814,75.70624542236328,2.643892765045166,1.7914743423461914,6.42139843792872,0.0,0.3112244897959184,-3.6505977634841473,20.442462921142578,0.22154103219509125,0.2461734693877551,0.7541738748550415,0.7655503749847412,3.726251230866289,0.2461734693877551,False,52.89416764648256,0.4198968037610872,0.3109459711207866,0.6664327687085179,3.194125366193775,0.11688163785922531,0.026518313214182854,0.006098436191678047,0.2876826822757721
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00011.jpg,28x28_images,GunungRinggit_00011.jpg,28x28_images,Gunung Ringgit,Gunung Ringgit Bouquet.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00011.jpg,.jpg,12233,False,JPEG,RGB,28,28,784,1.0,3,4,50d4d834ea9290ee20482a6591ba70a5,07575972820e637cbef372c6aba475fa39a70a0a37c9635796216c4d7515d555,f3d0a05d31213fff,8b1145b5e36bed00,ea78f127a09127ce,206.4528045654297,201.56759643554688,206.20025634765625,57.72610855102539,62.74989318847656,58.64187240600586,204.74021911621094,59.78810501098633,0.23983493447303772,0.3775516748428345,0.3375299572944641,0.09570793062448502,0.8347138166427612,81.00447845458984,2.991367816925049,-1.7840005159378052,6.161465330234763,0.0,0.33035714285714285,-3.4099338116631674,21.67967987060547,0.17071592807769775,0.26403061224489793,0.7703684568405151,0.7584370374679565,3.86706602654593,0.26403061224489793,False,42.31034440525184,0.4112245595640018,0.297187209970964,0.6262197188378548,3.1985926965692677,0.11694346105789255,0.023597538471221924,0.0021720437798649073,0.26770082116127014
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00012.jpg,28x28_images,GunungRinggit_00012.jpg,28x28_images,Gunung Ringgit,Gunung Ringgit Bouquet.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00012.jpg,.jpg,18865,False,JPEG,RGB,28,28,784,1.0,3,4,b914adcec5534525d8d3bde111064e8c,cda156a4155d8e0a50551963f4c587c313f2c500b586692b4a1fcf7297246196,cf81182c23a3f7ff,1e5fb16a47476707,af3af0a593d4d848,219.0331573486328,213.0880126953125,215.79974365234375,52.109371185302734,57.206268310546875,52.49297332763672,215.9736328125,54.04064178466797,0.21790127456188202,0.36885011196136475,0.35138142108917236,0.08655480295419693,0.8757802844047546,85.31234741210938,2.9064507484436035,-0.7105062007904053,5.704634943888141,0.0,0.3622448979591837,-3.518775710697818,20.599336624145508,0.2010258287191391,0.23469387755102042,0.8314098119735718,0.7961331605911255,3.6404848868420077,0.23469387755102042,False,44.62239124044679,0.48320860061814586,0.3803132085735448,0.5264638562161077,3.15655146995236,0.12202597875885049,0.023792261257767677,0.0034814151003956795,0.3069864809513092
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00013.jpg,28x28_images,GunungRinggit_00013.jpg,28x28_images,Gunung Ringgit,Gunung Ringgit Bouquet.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00013.jpg,.jpg,18919,False,JPEG,RGB,28,28,784,1.0,3,4,a3bede3118149fbdf971f2fa5ce95a4e,ab8a5ffcd518a4b5d0f44fbd56522d06047b95d5983839331aedadcd81f829dc,e7c1805c23a3a3ff,8e0753b1af424606,e772f5a59011f126,198.19515991210938,191.58035278320312,192.4081573486328,66.01624298095703,72.4847183227539,70.1881332397461,194.06121826171875,69.67670440673828,0.27744489908218384,0.37204819917678833,0.34652239084243774,0.12612034380435944,0.7928621172904968,77.11919403076172,3.025120258331299,0.4160047173500061,6.3172838747145095,0.0,0.31760204081632654,-2.9451052641172804,21.979534149169922,0.23209457099437714,0.24872448979591838,0.7555702924728394,0.74674391746521,3.7634505986472635,0.24872448979591838,False,54.31470458553804,0.4014781897005682,0.2969533757038219,0.644286274625645,3.1765574479640764,0.12053246043315283,0.024018429219722748,0.0018887679325416684,0.31042495369911194
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00014.jpg,28x28_images,GunungRinggit_00014.jpg,28x28_images,Gunung Ringgit,Gunung Ringgit Bouquet.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00014.jpg,.jpg,18886,False,JPEG,RGB,28,28,784,1.0,3,4,5294570f41af91c175bb189be52db67c,4ac39b63bfafb2f05a183e995330a50c4d341dfe24a14d0e56116f057eb43f52,c783188403c3f7ff,0e33302c27878643,ae5af92496d65981,207.6109619140625,199.90943908691406,195.5102081298828,61.755882263183594,69.18354797363281,71.8028564453125,201.0102081298828,67.8990249633789,0.2651931643486023,0.2612013816833496,0.3210255801677704,0.12738004326820374,0.8213684558868408,80.2122573852539,2.444488525390625,3.4315783977508545,6.086568301825727,0.0,0.33163265306122447,-4.484879480546825,23.138193130493164,0.1971966028213501,0.23214285714285715,0.7895087599754333,0.7377151846885681,3.6300008778970425,0.23214285714285715,False,49.28128061924359,0.4329921226004374,0.32817487136873935,0.6485687374871919,3.1808133176180955,0.1188469648063307,0.02534574642777443,0.00438745878636837,0.27443885803222656
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00015.jpg,28x28_images,GunungRinggit_00015.jpg,28x28_images,Gunung Ringgit,Gunung Ringgit Bouquet.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00015.jpg,.jpg,12625,False,JPEG,RGB,28,28,784,1.0,3,4,b8643b0765bfeedaf609a63a4db8d857,95bb26bc961aafcadb86e85fffe7d994dc62f0d8e5be6ed546bb58f84dbf6755,fbd1c01ca5a1e3ff,272315b96d4bc302,ea1ec52796c91974,209.3966827392578,203.26275634765625,200.94004821777344,60.726402282714844,66.60417938232422,66.48204803466797,204.5331573486328,64.76072692871094,0.2555215358734131,0.31729573011398315,0.3255999684333801,0.11233406513929367,0.8332133293151855,81.40739440917969,2.174452304840088,2.005183219909668,6.01137281545729,0.0,0.32908163265306123,-3.498246467070654,21.671838760375977,0.24664680659770966,0.24744897959183673,0.791209876537323,0.7794755101203918,3.831237261461607,0.24744897959183673,False,52.86507936507942,0.43829698033584735,0.3235611447247363,0.59706660176998,3.164582518110455,0.12018104435651812,0.023339319974184036,0.0036845500580966473,0.32811224460601807
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00016.jpg,28x28_images,GunungRinggit_00016.jpg,28x28_images,Gunung Ringgit,Gunung Ringgit Bouquet.jpg,crop,Gunung Ringgit,/projects/sandbox/drive_data/Datasets/Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/28x28_images/GunungRinggit_00016.jpg,.jpg,18908,False,JPEG,RGB,28,28,784,1.0,3,4,3fb3acde5d267ba978f4fb9edaa9ed8a,f07ad059d19181b42625c63dbeb4378b2be9e0f53c3cbc42185f07b19e8c17b6,c783091c2323f3ff,165bb12b4f4b4607,af38f02792dc3962,216.3265380859375,209.89540100097656,212.4783172607422,53.11575698852539,58.7976188659668,53.4058837890625,212.90008544921875,55.2315673828125,0.22337639331817627,0.37289556860923767,0.34577232599258423,0.09382139146327972,0.865531325340271,84.18383026123047,3.1047306060791016,-0.5971585512161255,5.9115373176068156,0.0,0.33290816326530615,-3.281495188771573,21.64968490600586,0.21497464179992676,0.26403061224489793,0.8290117979049683,0.7872193455696106,3.7740680562985727,0.26403061224489793,False,48.545242994317064,0.44759395944400854,0.34851172017606036,0.510080034489513,3.207223679867772,0.11539137338608914,0.025489255785942078,0.0038639812264591455,0.3139643669128418
